transaction_id,customer_id,account_id,timestamp,amount,currency,channel,transaction_type,merchant_category,city,is_fraud,fraud_type,status,masked_card,is_near_dup,dup_type
TXN00045859,CUST003505,ACC0001659,2024-03-14 13:22:15,1260.37,,POS,CASH_WITHDRAWAL,,Medina,1,CARD_NOT_PRESENT,BLOCKED,****-****-****-8097,True,NEAR_DUPLICATE
TXN00015200,CUST003506,ACC0009430,2024-12-06 08:26:51,531.25,SAR,ONLINE,TRANSFER,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3957,True,NEAR_DUPLICATE
TXN00034251,CUST003523,ACC0004044,2024-04-28 08:29:43,146.87,SAR,POS,DEBIT,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9679,True,NEAR_DUPLICATE
TXN00002889,CUST003528,ACC0000687,2024-08-25 23:32:16,1400.04,SAR,MOBILE,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4081,True,NEAR_DUPLICATE
TXN00029377,CUST003557,ACC0002604,2024-09-06 06:44:16,534.38,SAR,POS,DEBIT,RETAIL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-4053,True,NEAR_DUPLICATE
TXN00014430,CUST003571,ACC0008660,2024-11-17 13:31:14,80.75,AED,ATM,REFUND,ELECTRONICS,Riyadh,0,LEGITIMATE,PENDING,****-****-****-6096,True,NEAR_DUPLICATE
TXN00050036,CUST003574,ACC0005425,2024-01-16 17:18:00,2265.47321,SAR,POS,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,PENDING,****-****-****-4256,True,NEAR_DUPLICATE
TXN00050153,CUST003579,ACC0003520,2024-03-01 06:13:20,153.74358999999998,SAR,POS,CASH_WITHDRAWAL,CRYPTO,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-6295,True,NEAR_DUPLICATE
TXN00008599,CUST003592,ACC0001745,2024-11-07 05:37:34,355.13,SAR,ONLINE,CASH_WITHDRAWAL,TRAVEL,Jeddah,0,LEGITIMATE,FAILED,****-****-****-7931,True,NEAR_DUPLICATE
TXN00014329,CUST003593,ACC0008008,2024-02-23 13:05:08,180.89,USD,POS,DEBIT,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-4848,True,NEAR_DUPLICATE
TXN00050254,CUST003593,ACC0002067,2024-03-07 19:47:07,263.28302,SAR,ATM,CASH_WITHDRAWAL,,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1340,True,NEAR_DUPLICATE
TXN00050179,CUST003600,ACC0007262,2024-03-26 13:38:33,1102.5914899999998,USD,MOBILE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8079,True,NEAR_DUPLICATE
TXN00043025,CUST003605,ACC0004833,2024-01-23 02:12:44,160.8,SAR,ONLINE,TRANSFER,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1327,True,NEAR_DUPLICATE
TXN00030636,CUST003606,ACC0008292,2024-09-27 19:46:07,838.64,SAR,MOBILE,CREDIT,TRAVEL,Riyadh,1,CARD_NOT_PRESENT,REVERSED,****-****-****-9076,True,NEAR_DUPLICATE
TXN00039258,CUST003610,ACC0006697,2024-07-06 17:14:01,730.79,SAR,ATM,CREDIT,ELECTRONICS,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-6238,True,NEAR_DUPLICATE
TXN00015642,CUST003611,ACC0004493,2024-02-09 08:00:16,303.6,AED,POS,TRANSFER,UNKNOWN,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-4910,True,NEAR_DUPLICATE
TXN00036171,CUST003641,ACC0005461,2024-01-07 10:37:57,1939.72,SAR,POS,DEBIT,TRAVEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5691,True,NEAR_DUPLICATE
TXN00037975,CUST003651,ACC0008797,2024-10-28 18:16:07,355.88,SAR,ONLINE,DEBIT,CRYPTO,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5172,True,NEAR_DUPLICATE
TXN00048615,CUST003652,ACC0001096,2024-07-15 11:08:32,45.51,SAR,MOBILE,CREDIT,FUEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7040,True,NEAR_DUPLICATE
TXN00050232,CUST003678,ACC0002902,2024-06-26 13:37:02,200.03984,SAR,ATM,DEBIT,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1027,True,NEAR_DUPLICATE
TXN00003204,CUST003684,ACC0008429,2024-10-20 14:52:53,1478.21,USD,MOBILE,DEBIT,FOOD,Dammam,1,ACCOUNT_TAKEOVER,BLOCKED,****-****-****-2829,True,NEAR_DUPLICATE
TXN00024777,CUST003686,ACC0005524,2024-08-07 01:51:44,281.32,SAR,ONLINE,CREDIT,GAMBLING,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-9922,True,NEAR_DUPLICATE
TXN00015737,CUST003703,ACC0006396,2024-04-15 02:09:58,1431.17,SAR,POS,TRANSFER,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1264,True,NEAR_DUPLICATE
TXN00045498,CUST003710,ACC0003033,2024-12-07 09:45:02,741.55,SAR,ATM,CREDIT,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-3951,True,NEAR_DUPLICATE
TXN00036012,CUST003727,ACC0007920,2024-04-19 10:38:47,406.38,SAR,ONLINE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7676,True,NEAR_DUPLICATE
TXN00050295,CUST003728,ACC0003556,2024-09-08 01:07:48,1445.93449,USD,ONLINE,DEBIT,RETAIL,Riyadh,1,MONEY_LAUNDERING,BLOCKED,****-****-****-9460,True,NEAR_DUPLICATE
TXN00018784,CUST003730,ACC0004702,2024-08-27 08:35:33,1014.59,SAR,ONLINE,DEBIT,UNKNOWN,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-9527,True,NEAR_DUPLICATE
TXN00040163,CUST003745,ACC0006278,2024-03-16 12:06:25,519.79,SAR,POS,CREDIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7449,True,NEAR_DUPLICATE
TXN00000488,CUST003746,ACC0006468,2024-09-18 15:51:39,192.81,SAR,POS,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2384,True,NEAR_DUPLICATE
TXN00050138,CUST003759,ACC0008720,2024-04-08 19:23:56,1141.65051,SAR,POS,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3429,True,NEAR_DUPLICATE
TXN00006284,CUST003761,ACC0004012,2024-02-20 22:04:10,2864.33,SAR,ONLINE,DEBIT,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-9863,True,NEAR_DUPLICATE
TXN00032635,CUST003762,ACC0007147,2024-02-13 20:06:25,2952.17,USD,ATM,CASH_WITHDRAWAL,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2552,True,NEAR_DUPLICATE
TXN00027023,CUST003766,ACC0001227,2024-11-30 13:27:37,127.36,SAR,POS,TRANSFER,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-6013,True,NEAR_DUPLICATE
TXN00042639,CUST003767,ACC0001604,2024-10-03 09:22:33,754.01,SAR,ONLINE,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6097,True,NEAR_DUPLICATE
TXN00011632,CUST003786,ACC0008250,2024-03-25 01:49:05,870.33,USD,MOBILE,TRANSFER,UNKNOWN,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5934,True,NEAR_DUPLICATE
TXN00028035,CUST003798,ACC0005106,2024-10-31 13:18:39,478.93,SAR,ONLINE,DEBIT,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-6736,True,NEAR_DUPLICATE
TXN00025262,CUST003809,ACC0007947,2024-04-17 02:37:33,235.58,SAR,POS,DEBIT,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9478,True,NEAR_DUPLICATE
TXN00000779,CUST003810,ACC0007221,2024-02-13 18:01:21,540.84,SAR,ONLINE,REFUND,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3928,True,NEAR_DUPLICATE
TXN00025745,CUST003823,ACC0000094,2024-01-19 10:35:28,869.68,SAR,ONLINE,TRANSFER,GAMBLING,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-4628,True,NEAR_DUPLICATE
TXN00032173,CUST003828,ACC0001398,2024-12-15 10:47:49,403.09,SAR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3978,True,NEAR_DUPLICATE
TXN00016435,CUST003840,ACC0004706,2024-01-12 01:24:01,1036.89,USD,POS,DEBIT,,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-8945,True,NEAR_DUPLICATE
TXN00046132,CUST003840,ACC0000194,2024-03-03 08:33:31,397.49,SAR,,CREDIT,FUEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5117,True,NEAR_DUPLICATE
TXN00020884,CUST003840,ACC0009419,2024-08-23 17:20:13,725.61,SAR,ONLINE,CASH_WITHDRAWAL,GAMBLING,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-3427,True,NEAR_DUPLICATE
TXN00040313,CUST003857,ACC0004668,2024-09-08 08:18:36,1431.86,SAR,ONLINE,CREDIT,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5265,True,NEAR_DUPLICATE
TXN00020978,CUST003865,ACC0006134,2024-07-12 08:43:59,1199.52,AED,MOBILE,CREDIT,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3281,True,NEAR_DUPLICATE
TXN00049918,CUST003895,ACC0009853,2024-08-20 21:49:01,443.58,SAR,MOBILE,DEBIT,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2284,True,NEAR_DUPLICATE
TXN00017851,CUST003896,ACC0008293,2024-08-14 23:04:04,295.72,,ONLINE,REFUND,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9908,True,NEAR_DUPLICATE
TXN00008460,CUST003901,ACC0000747,2024-01-06 09:19:12,2205.42,SAR,POS,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6400,True,NEAR_DUPLICATE
TXN00022335,CUST003910,ACC0001409,2024-09-16 09:58:14,1047.72,SAR,BRANCH,TRANSFER,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6407,True,NEAR_DUPLICATE
TXN00003992,CUST003928,ACC0008613,2024-12-10 01:40:16,160533.04,SAR,POS,CREDIT,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-9820,True,NEAR_DUPLICATE
TXN00050281,CUST003949,ACC0001258,2024-04-20 13:04:31,24.58456,SAR,,TRANSFER,,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5480,True,NEAR_DUPLICATE
TXN00009944,CUST003961,ACC0004170,2024-11-04 05:35:56,367.53,SAR,ONLINE,DEBIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2734,True,NEAR_DUPLICATE
TXN00050048,CUST003985,ACC0004993,2024-09-24 08:46:04,629.4588299999999,SAR,ONLINE,CREDIT,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-6761,True,NEAR_DUPLICATE
TXN00033331,CUST003989,ACC0004024,2024-01-05 21:41:08,151.28,SAR,ONLINE,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2522,True,NEAR_DUPLICATE
TXN00050239,CUST004014,ACC0004719,2024-08-19 18:22:13,811.67086,SAR,MOBILE,CASH_WITHDRAWAL,FUEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-1765,True,NEAR_DUPLICATE
TXN00012100,CUST004017,ACC0009837,2024-03-23 10:00:00,101.43,SAR,ONLINE,CREDIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2400,True,NEAR_DUPLICATE
TXN00050128,CUST004028,ACC0009858,2024-08-31 20:56:22,638.1875499999999,SAR,BRANCH,CASH_WITHDRAWAL,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1244,True,NEAR_DUPLICATE
TXN00008182,CUST004034,ACC0005181,2024-05-26 04:42:07,389.19,SAR,ATM,CREDIT,TRAVEL,,0,LEGITIMATE,COMPLETED,****-****-****-6544,True,NEAR_DUPLICATE
TXN00020744,CUST004043,ACC0002278,2024-05-14 13:42:05,520.49,GBP,BRANCH,CASH_WITHDRAWAL,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-9796,True,NEAR_DUPLICATE
TXN00039207,CUST004059,ACC0002798,2024-03-28 05:24:40,354.75,SAR,ATM,CREDIT,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-9389,True,NEAR_DUPLICATE
TXN00050290,CUST004065,ACC0000874,2024-04-27 18:25:53,302.12182,USD,ONLINE,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9901,True,NEAR_DUPLICATE
TXN00025330,CUST004069,ACC0000714,2024-02-10 19:15:31,377.85,SAR,POS,CASH_WITHDRAWAL,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5229,True,NEAR_DUPLICATE
TXN00035798,CUST004079,ACC0004610,2024-02-14 13:03:45,481.56,GBP,MOBILE,TRANSFER,CRYPTO,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-8795,True,NEAR_DUPLICATE
TXN00050259,CUST004093,ACC0006734,2024-01-21 01:03:48,469.49903,GBP,mobile,CREDIT,FUEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-3247,True,NEAR_DUPLICATE
TXN00020768,CUST004095,ACC0009884,2024-04-14 14:51:50,602.06,SAR,MOBILE,CREDIT,TRAVEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-5061,True,NEAR_DUPLICATE
TXN00015961,CUST004116,ACC0007986,2024-02-24 21:34:31,576.89,AED,ONLINE,DEBIT,FOOD,Riyadh,0,LEGITIMATE,PENDING,****-****-****-4901,True,NEAR_DUPLICATE
TXN00049787,CUST004116,ACC0008449,2024-10-13 14:30:23,102.09,GBP,ONLINE,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8007,True,NEAR_DUPLICATE
TXN00050162,CUST004119,ACC0008231,2024-10-28 20:16:56,594.0935,SAR,ONLINE,DEBIT,TRAVEL,Jeddah,1,IDENTITY_THEFT,REVERSED,****-****-****-5794,True,NEAR_DUPLICATE
TXN00047955,CUST004125,ACC0002916,2024-09-01 19:56:44,214.44,GBP,POS,CREDIT,FUEL,Jeddah,1,CARD_NOT_PRESENT,UNDER_REVIEW,****-****-****-9155,True,NEAR_DUPLICATE
TXN00000873,CUST004136,ACC0004194,2024-08-04 13:12:13,176.18,SAR,ONLINE,DEBIT,ELECTRONICS,Khobar,0,LEGITIMATE,PENDING,****-****-****-8760,True,NEAR_DUPLICATE
TXN00007219,CUST004139,ACC0003610,2024-09-12 11:50:47,2200.1,SAR,MOBILE,DEBIT,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8377,True,NEAR_DUPLICATE
TXN00050158,CUST004141,ACC0008970,2024-01-25 17:57:03,1460.7993399999998,SAR,ATM,TRANSFER,TRAVEL,Jeddah,0,LEGITIMATE,PENDING,****-****-****-1606,True,NEAR_DUPLICATE
TXN00027100,CUST004144,ACC0008020,2024-11-29 18:09:55,832.78,AED,POS,DEBIT,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4095,True,NEAR_DUPLICATE
TXN00022847,CUST004151,ACC0005879,2024-02-08 18:40:33,466.11,SAR,MOBILE,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2058,True,NEAR_DUPLICATE
TXN00050184,CUST004168,ACC0003446,2024-02-05 23:54:02,536.5860499999999,SAR,ONLINE,CREDIT,FUEL,Jeddah,1,ACCOUNT_TAKEOVER,BLOCKED,****-****-****-8780,True,NEAR_DUPLICATE
TXN00040257,CUST004172,ACC0009261,2024-05-25 09:58:59,24.76,SAR,ATM,DEBIT,FOOD,Dammam,0,LEGITIMATE,completed,****-****-****-8747,True,NEAR_DUPLICATE
TXN00026171,CUST004177,ACC0005869,2024-07-31 13:43:10,2820.5,SAR,ATM,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2451,True,NEAR_DUPLICATE
TXN00008068,CUST004205,ACC0000032,2024-05-20 23:40:49,789.77,SAR,POS,DEBIT,FOOD,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-1498,True,NEAR_DUPLICATE
TXN00033649,CUST004210,ACC0006021,2024-04-10 00:21:04,116.04,USD,MOBILE,DEBIT,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5846,True,NEAR_DUPLICATE
TXN00049772,CUST004213,ACC0001624,2024-03-09 20:50:25,1643.64,EUR,ATM,CREDIT,,Jeddah,0,LEGITIMATE,FAILED,****-****-****-5824,True,NEAR_DUPLICATE
TXN00028627,CUST004227,ACC0007087,2024-10-28 21:07:09,407.63,,ONLINE,CREDIT,,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3400,True,NEAR_DUPLICATE
TXN00013509,CUST004229,ACC0000095,2024-09-30 10:20:45,1279.5,SAR,POS,DEBIT,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-5447,True,NEAR_DUPLICATE
TXN00008112,CUST004232,ACC0008194,2024-12-21 03:33:13,1067.09,USD,POS,DEBIT,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7431,True,NEAR_DUPLICATE
TXN00038419,CUST004234,ACC0009497,2024-05-27 09:07:26,4002.46,SAR,POS,TRANSFER,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-9731,True,NEAR_DUPLICATE
TXN00013521,CUST004239,ACC0008637,2024-12-10 20:09:11,1475.41,SAR,POS,CASH_WITHDRAWAL,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1976,True,NEAR_DUPLICATE
TXN00050089,CUST004246,ACC0005882,2024-02-20 13:08:35,85.66557999999999,SAR,ONLINE,DEBIT,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-8229,True,NEAR_DUPLICATE
TXN00023970,CUST004248,ACC0008804,2024-11-01 20:07:55,360.35,SAR,POS,CASH_WITHDRAWAL,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-3756,True,NEAR_DUPLICATE
TXN00026793,CUST004258,ACC0006946,2024-01-31 22:54:38,1870.69,SAR,ATM,TRANSFER,FUEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9937,True,NEAR_DUPLICATE
TXN00013679,CUST004258,ACC0009759,2024-08-02 09:31:27,775.75,SAR,POS,TRANSFER,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6419,True,NEAR_DUPLICATE
TXN00029325,CUST004260,ACC0002330,2024-11-26 23:34:53,534.85,AED,ONLINE,CREDIT,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8930,True,NEAR_DUPLICATE
TXN00018570,CUST004275,ACC0001788,2024-06-26 01:41:35,101.34,SAR,ONLINE,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3259,True,NEAR_DUPLICATE
TXN00015137,CUST004284,ACC0008969,2024-06-18 02:49:29,507.02,SAR,ATM,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8412,True,NEAR_DUPLICATE
TXN00038555,CUST004292,ACC0003754,2024-10-06 12:54:34,1001.1,SAR,ONLINE,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2032,True,NEAR_DUPLICATE
TXN00035801,CUST004297,ACC0004772,2024-04-04 11:10:40,304.73,EUR,ONLINE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9252,True,NEAR_DUPLICATE
TXN00050214,CUST004302,ACC0007881,2024-08-06 15:24:35,2422.5201,SAR,MOBILE,TRANSFER,UNKNOWN,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-8190,True,NEAR_DUPLICATE
TXN00028890,CUST004311,ACC0001960,2024-09-23 08:09:51,119.76,SAR,ATM,TRANSFER,FOOD,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-3814,True,NEAR_DUPLICATE
TXN00030241,CUST004316,ACC0004087,2024-09-17 11:48:26,400.89,GBP,BRANCH,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6478,True,NEAR_DUPLICATE
TXN00016018,CUST004325,ACC0007478,2024-05-09 02:54:58,2452.64,SAR,MOBILE,TRANSFER,FOOD,Riyadh,1,IDENTITY_THEFT,UNDER_REVIEW,****-****-****-3136,True,NEAR_DUPLICATE
TXN00037799,CUST004335,ACC0009955,2024-01-11 22:48:30,1166.01,SAR,ONLINE,CASH_WITHDRAWAL,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6182,True,NEAR_DUPLICATE
TXN00031917,CUST004345,ACC0008896,2024-09-05 23:24:05,1541.01,SAR,ATM,DEBIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5953,True,NEAR_DUPLICATE
TXN00050219,CUST004366,ACC0004210,2024-04-12 20:37:28,7196.138949999999,SAR,POS,DEBIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4448,True,NEAR_DUPLICATE
TXN00017000,CUST004380,ACC0002436,2024-11-19 06:42:38,182.78,SAR,ATM,TRANSFER,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3718,True,NEAR_DUPLICATE
TXN00050069,CUST004396,ACC0009135,2024-05-26 10:06:07,427.14672,SAR,BRANCH,DEBIT,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-3798,True,NEAR_DUPLICATE
TXN00024098,CUST004406,ACC0001766,2024-09-26 02:02:34,106.36,SAR,MOBILE,TRANSFER,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7931,True,NEAR_DUPLICATE
TXN00023552,CUST004410,ACC0002356,2024-05-20 08:45:33,595.79,SAR,POS,DEBIT,ELECTRONICS,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-4077,True,NEAR_DUPLICATE
TXN00040584,CUST004419,ACC0000855,2024-09-01 03:03:53,2017.41,SAR,POS,DEBIT,FUEL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-8177,True,NEAR_DUPLICATE
TXN00020643,CUST004438,ACC0009855,2024-03-07 13:22:22,149.71,EUR,ATM,DEBIT,RETAIL,Jeddah,1,IDENTITY_THEFT,BLOCKED,****-****-****-9290,True,NEAR_DUPLICATE
TXN00004785,CUST004441,ACC0008673,2024-11-23 13:46:55,2077.58,GBP,POS,DEBIT,TRAVEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-1282,True,NEAR_DUPLICATE
TXN00050236,CUST004462,ACC0000888,2024-12-12 19:11:10,1843.77193,SAR,ATM,CASH_WITHDRAWAL,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-6047,True,NEAR_DUPLICATE
TXN00050278,CUST004467,ACC0008747,2024-10-23 11:42:21,405.79539,,MOBILE,CASH_WITHDRAWAL,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9091,True,NEAR_DUPLICATE
TXN00022612,CUST004478,ACC0004879,2024-02-13 13:24:00,1008.79,SAR,ONLINE,DEBIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1341,True,NEAR_DUPLICATE
TXN00027505,CUST004478,ACC0004197,2024-07-02 03:18:46,70.05,SAR,ATM,REFUND,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8616,True,NEAR_DUPLICATE
TXN00042306,CUST004479,ACC0005964,2024-12-26 16:57:46,159.43,SAR,POS,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3558,True,NEAR_DUPLICATE
TXN00000767,CUST004489,ACC0009789,2024-01-09 12:40:40,1282.32,SAR,MOBILE,CREDIT,FUEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-8097,True,NEAR_DUPLICATE
TXN00002728,CUST004496,ACC0008505,2024-11-16 13:18:38,944.16,SAR,POS,TRANSFER,GAMBLING,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1008,True,NEAR_DUPLICATE
TXN00022314,CUST004522,ACC0004944,2024-01-28 11:15:21,60.9,SAR,ONLINE,DEBIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4012,True,NEAR_DUPLICATE
TXN00032642,CUST004572,ACC0000926,2024-04-30 19:40:38,272195.92,SAR,ATM,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7163,True,NEAR_DUPLICATE
TXN00050112,CUST004573,ACC0007905,2024-05-08 10:20:20,586.6360499999998,SAR,ONLINE,CREDIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4597,True,NEAR_DUPLICATE
TXN00038578,CUST004573,ACC0006749,2024-09-14 20:45:47,280.8,EUR,ONLINE,TRANSFER,GAMBLING,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-9691,True,NEAR_DUPLICATE
TXN00022696,CUST004574,ACC0006177,2024-07-28 20:25:46,671.24,SAR,MOBILE,CREDIT,ELECTRONICS,,0,LEGITIMATE,FAILED,****-****-****-6601,True,NEAR_DUPLICATE
TXN00027036,CUST004576,ACC0008123,2024-11-28 21:20:33,171.99,EUR,POS,TRANSFER,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8141,True,NEAR_DUPLICATE
TXN00002537,CUST004579,ACC0001557,2024-01-24 14:36:56,277.1,SAR,ONLINE,CREDIT,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5689,True,NEAR_DUPLICATE
TXN00046669,CUST004595,ACC0006840,2024-03-17 18:17:34,149.8,SAR,MOBILE,TRANSFER,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-7244,True,NEAR_DUPLICATE
TXN00015191,CUST004605,ACC0002788,2024-04-13 03:57:12,302.43,AED,BRANCH,TRANSFER,GAMBLING,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9464,True,NEAR_DUPLICATE
TXN00039320,CUST004614,ACC0001201,2024-07-18 12:49:44,789.31,SAR,POS,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1242,True,NEAR_DUPLICATE
TXN00040985,CUST004621,ACC0004443,2024-04-23 16:41:35,750.08,SAR,ATM,DEBIT,FOOD,Mecca,0,LEGITIMATE,PENDING,****-****-****-9130,True,NEAR_DUPLICATE
TXN00020232,CUST004622,ACC0005922,2024-08-29 13:54:02,371.53,SAR,,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5579,True,NEAR_DUPLICATE
TXN00026451,CUST004642,ACC0008955,2024-01-04 10:18:48,755.92,SAR,POS,CREDIT,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-4102,True,NEAR_DUPLICATE
TXN00037128,CUST004654,ACC0004787,2024-02-29 07:55:10,3132.11,SAR,ONLINE,CREDIT,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2260,True,NEAR_DUPLICATE
TXN00015016,CUST004659,ACC0005805,2024-07-29 10:45:27,307291.37,AED,MOBILE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8063,True,NEAR_DUPLICATE
