transaction_id,amount_valid,currency_valid,channel_valid,status_valid,timestamp_valid
TXN00012091,PASS,PASS,FAIL,PASS,PASS
TXN00021232,PASS,PASS,FAIL,PASS,PASS
TXN00007252,PASS,FAIL,PASS,PASS,PASS
TXN00007706,PASS,PASS,FAIL,PASS,PASS
TXN00043955,PASS,FAIL,PASS,PASS,PASS
TXN00039180,PASS,FAIL,PASS,PASS,PASS
TXN00038364,PASS,PASS,FAIL,PASS,PASS
TXN00029798,PASS,PASS,FAIL,PASS,PASS
TXN00047476,PASS,FAIL,PASS,PASS,PASS
TXN00020323,FAIL,PASS,PASS,PASS,PASS
TXN00015583,PASS,FAIL,PASS,PASS,PASS
TXN00027538,PASS,FAIL,PASS,PASS,PASS
TXN00033362,PASS,PASS,FAIL,PASS,PASS
TXN00029233,PASS,FAIL,PASS,PASS,PASS
TXN00040740,PASS,FAIL,PASS,PASS,PASS
TXN00000413,PASS,PASS,FAIL,PASS,PASS
TXN00046112,PASS,PASS,FAIL,PASS,PASS
TXN00018603,PASS,PASS,FAIL,PASS,PASS
TXN00014550,PASS,FAIL,PASS,PASS,PASS
TXN00013768,PASS,PASS,FAIL,PASS,PASS
TXN00003479,PASS,FAIL,FAIL,PASS,PASS
TXN00015177,PASS,FAIL,PASS,PASS,PASS
TXN00014651,PASS,PASS,FAIL,PASS,PASS
TXN00044878,PASS,FAIL,PASS,PASS,PASS
TXN00024303,PASS,PASS,FAIL,PASS,PASS
TXN00002184,PASS,FAIL,PASS,PASS,PASS
TXN00038497,PASS,FAIL,PASS,PASS,PASS
TXN00027733,PASS,FAIL,PASS,PASS,PASS
TXN00033480,PASS,PASS,FAIL,PASS,PASS
TXN00032771,PASS,FAIL,PASS,PASS,PASS
TXN00000228,PASS,FAIL,PASS,PASS,PASS
TXN00007283,PASS,FAIL,PASS,PASS,PASS
TXN00006227,PASS,PASS,FAIL,PASS,PASS
TXN00042060,PASS,FAIL,PASS,PASS,PASS
TXN00038159,PASS,PASS,FAIL,PASS,PASS
TXN00039139,PASS,PASS,FAIL,PASS,PASS
TXN00007707,PASS,FAIL,PASS,PASS,PASS
TXN00012326,PASS,FAIL,PASS,PASS,PASS
TXN00021780,PASS,PASS,FAIL,PASS,PASS
TXN00028197,FAIL,PASS,PASS,PASS,PASS
TXN00000709,PASS,PASS,FAIL,PASS,PASS
TXN00046037,PASS,PASS,FAIL,PASS,PASS
TXN00031027,PASS,FAIL,PASS,PASS,PASS
TXN00037672,PASS,PASS,FAIL,PASS,PASS
TXN00045516,PASS,FAIL,PASS,PASS,PASS
TXN00037491,PASS,PASS,FAIL,PASS,PASS
TXN00009038,PASS,FAIL,PASS,PASS,PASS
TXN00042194,PASS,PASS,FAIL,PASS,PASS
TXN00042938,PASS,FAIL,PASS,PASS,PASS
TXN00000422,PASS,FAIL,PASS,PASS,PASS
TXN00048653,PASS,PASS,FAIL,PASS,PASS
TXN00048653,PASS,PASS,FAIL,PASS,PASS
TXN00040579,PASS,FAIL,PASS,PASS,PASS
TXN00030301,PASS,PASS,FAIL,PASS,PASS
TXN00034615,PASS,FAIL,PASS,PASS,PASS
TXN00020917,PASS,FAIL,FAIL,PASS,PASS
TXN00048869,PASS,PASS,FAIL,PASS,PASS
TXN00003287,PASS,FAIL,PASS,PASS,PASS
TXN00000594,PASS,PASS,FAIL,PASS,PASS
TXN00003273,PASS,PASS,FAIL,PASS,PASS
TXN00015694,PASS,FAIL,PASS,PASS,PASS
TXN00038529,PASS,FAIL,PASS,PASS,PASS
TXN00000796,FAIL,FAIL,PASS,PASS,PASS
TXN00000796,PASS,FAIL,PASS,PASS,PASS
TXN00003608,PASS,FAIL,PASS,PASS,PASS
TXN00043493,PASS,FAIL,PASS,PASS,PASS
TXN00049752,PASS,PASS,FAIL,PASS,PASS
TXN00007105,PASS,FAIL,PASS,PASS,PASS
TXN00028917,PASS,FAIL,PASS,PASS,PASS
TXN00046637,PASS,FAIL,PASS,PASS,PASS
TXN00032102,FAIL,PASS,PASS,PASS,PASS
TXN00033920,PASS,PASS,FAIL,PASS,PASS
TXN00042073,PASS,FAIL,FAIL,PASS,PASS
TXN00031635,PASS,PASS,FAIL,PASS,PASS
TXN00030419,PASS,FAIL,PASS,PASS,PASS
TXN00019184,PASS,FAIL,PASS,PASS,PASS
TXN00041886,PASS,FAIL,PASS,PASS,PASS
TXN00037962,PASS,PASS,FAIL,PASS,PASS
TXN00028232,PASS,FAIL,PASS,PASS,PASS
TXN00029697,PASS,FAIL,PASS,PASS,PASS
TXN00043662,PASS,FAIL,PASS,PASS,PASS
TXN00042663,PASS,PASS,FAIL,PASS,PASS
TXN00014111,FAIL,PASS,FAIL,PASS,PASS
TXN00026719,PASS,PASS,FAIL,PASS,PASS
TXN00026510,PASS,PASS,FAIL,PASS,PASS
TXN00049249,PASS,FAIL,PASS,PASS,PASS
TXN00006204,PASS,FAIL,PASS,PASS,PASS
TXN00023968,PASS,FAIL,PASS,PASS,PASS
TXN00041235,PASS,PASS,FAIL,PASS,PASS
TXN00025501,PASS,FAIL,PASS,PASS,PASS
TXN00041264,PASS,PASS,FAIL,PASS,PASS
TXN00048594,FAIL,PASS,PASS,PASS,PASS
TXN00034722,PASS,PASS,FAIL,PASS,PASS
TXN00022353,FAIL,PASS,PASS,PASS,PASS
TXN00001218,PASS,PASS,FAIL,PASS,PASS
TXN00046381,PASS,FAIL,PASS,PASS,PASS
TXN00024220,PASS,PASS,FAIL,PASS,PASS
TXN00035474,PASS,PASS,FAIL,PASS,PASS
TXN00022590,PASS,PASS,FAIL,PASS,PASS
TXN00050037,PASS,FAIL,PASS,PASS,PASS
TXN00008751,PASS,FAIL,PASS,PASS,PASS
TXN00038124,PASS,FAIL,PASS,PASS,PASS
TXN00039189,PASS,PASS,FAIL,PASS,PASS
TXN00011224,PASS,PASS,FAIL,PASS,PASS
TXN00003579,PASS,FAIL,PASS,PASS,PASS
TXN00021191,FAIL,PASS,PASS,PASS,PASS
TXN00038684,PASS,FAIL,PASS,PASS,PASS
TXN00047268,PASS,PASS,FAIL,PASS,PASS
TXN00012352,PASS,FAIL,PASS,PASS,PASS
TXN00031016,PASS,FAIL,PASS,PASS,PASS
TXN00007717,PASS,PASS,FAIL,PASS,PASS
TXN00035253,PASS,PASS,FAIL,PASS,PASS
TXN00047001,PASS,FAIL,PASS,PASS,PASS
TXN00047001,PASS,FAIL,PASS,PASS,PASS
TXN00031521,PASS,PASS,FAIL,PASS,PASS
TXN00013863,PASS,FAIL,PASS,PASS,PASS
TXN00042452,PASS,PASS,FAIL,PASS,PASS
TXN00010222,PASS,FAIL,PASS,PASS,PASS
TXN00003784,PASS,FAIL,PASS,PASS,PASS
TXN00003793,PASS,FAIL,PASS,PASS,PASS
TXN00039545,PASS,PASS,FAIL,PASS,PASS
TXN00030525,PASS,FAIL,PASS,PASS,PASS
TXN00003240,PASS,FAIL,PASS,PASS,PASS
TXN00011662,PASS,FAIL,PASS,PASS,PASS
TXN00025338,PASS,PASS,FAIL,PASS,PASS
TXN00003568,PASS,FAIL,PASS,PASS,PASS
TXN00008834,PASS,FAIL,PASS,PASS,PASS
TXN00046447,FAIL,PASS,PASS,PASS,PASS
TXN00047697,PASS,FAIL,PASS,PASS,PASS
TXN00043667,PASS,FAIL,PASS,PASS,PASS
TXN00022656,PASS,FAIL,PASS,PASS,PASS
TXN00041287,PASS,PASS,FAIL,PASS,PASS
TXN00041922,PASS,FAIL,PASS,PASS,PASS
TXN00004248,PASS,PASS,FAIL,PASS,PASS
TXN00023984,PASS,PASS,FAIL,PASS,PASS
TXN00039831,PASS,FAIL,PASS,PASS,PASS
TXN00032490,PASS,PASS,FAIL,PASS,PASS
TXN00014655,PASS,FAIL,PASS,PASS,PASS
TXN00048440,PASS,FAIL,FAIL,PASS,PASS
TXN00039266,PASS,FAIL,PASS,PASS,PASS
TXN00009543,PASS,PASS,FAIL,PASS,PASS
TXN00030682,PASS,PASS,FAIL,PASS,PASS
TXN00025754,PASS,PASS,FAIL,PASS,PASS
TXN00025754,PASS,PASS,FAIL,PASS,PASS
TXN00034271,PASS,PASS,FAIL,PASS,PASS
TXN00024930,PASS,PASS,FAIL,PASS,PASS
TXN00029168,PASS,FAIL,PASS,PASS,PASS
TXN00004227,PASS,FAIL,PASS,PASS,PASS
TXN00005035,PASS,FAIL,PASS,PASS,PASS
TXN00042605,PASS,PASS,FAIL,PASS,PASS
TXN00026571,PASS,PASS,FAIL,PASS,PASS
TXN00003980,PASS,PASS,FAIL,PASS,PASS
TXN00002894,PASS,FAIL,PASS,PASS,PASS
TXN00021324,PASS,FAIL,PASS,PASS,PASS
TXN00040669,PASS,PASS,FAIL,PASS,PASS
TXN00010230,FAIL,PASS,PASS,PASS,PASS
TXN00010328,PASS,FAIL,PASS,PASS,PASS
TXN00032876,PASS,FAIL,PASS,PASS,PASS
TXN00001901,PASS,FAIL,PASS,PASS,PASS
TXN00044911,PASS,FAIL,PASS,PASS,PASS
TXN00026718,PASS,PASS,FAIL,PASS,PASS
TXN00000983,FAIL,PASS,PASS,PASS,PASS
TXN00027338,PASS,PASS,FAIL,PASS,PASS
TXN00030590,PASS,FAIL,PASS,PASS,PASS
TXN00012253,PASS,FAIL,PASS,PASS,PASS
TXN00008391,PASS,PASS,FAIL,PASS,PASS
TXN00024011,PASS,PASS,FAIL,PASS,PASS
TXN00020152,PASS,PASS,FAIL,PASS,PASS
TXN00032382,PASS,PASS,FAIL,PASS,PASS
TXN00041547,PASS,PASS,FAIL,PASS,PASS
TXN00033794,PASS,PASS,FAIL,PASS,PASS
TXN00035549,PASS,FAIL,PASS,PASS,PASS
TXN00022903,PASS,PASS,FAIL,PASS,PASS
TXN00002601,PASS,PASS,FAIL,PASS,PASS
TXN00002601,PASS,PASS,FAIL,PASS,PASS
TXN00013176,PASS,FAIL,PASS,PASS,PASS
TXN00027186,PASS,PASS,FAIL,PASS,PASS
TXN00003589,PASS,FAIL,PASS,PASS,PASS
TXN00022098,PASS,FAIL,PASS,PASS,PASS
TXN00036300,PASS,PASS,FAIL,PASS,PASS
TXN00040762,PASS,FAIL,PASS,PASS,PASS
TXN00004884,PASS,PASS,FAIL,PASS,PASS
TXN00020020,PASS,FAIL,PASS,PASS,PASS
TXN00029111,PASS,FAIL,PASS,PASS,PASS
TXN00013610,PASS,PASS,FAIL,PASS,PASS
TXN00021421,PASS,PASS,FAIL,PASS,PASS
TXN00015539,PASS,PASS,FAIL,PASS,PASS
TXN00011556,PASS,PASS,FAIL,PASS,PASS
TXN00036553,PASS,FAIL,PASS,PASS,PASS
TXN00029738,FAIL,PASS,PASS,PASS,PASS
TXN00047972,PASS,FAIL,PASS,PASS,PASS
TXN00035135,PASS,FAIL,PASS,PASS,PASS
TXN00039531,PASS,FAIL,PASS,PASS,PASS
TXN00003517,FAIL,PASS,PASS,PASS,PASS
TXN00042233,PASS,PASS,FAIL,PASS,PASS
TXN00038215,PASS,PASS,FAIL,PASS,PASS
TXN00026964,PASS,FAIL,PASS,PASS,PASS
TXN00027809,FAIL,PASS,PASS,PASS,PASS
TXN00011031,PASS,FAIL,PASS,PASS,PASS
TXN00002376,PASS,PASS,FAIL,PASS,PASS
TXN00031352,PASS,PASS,FAIL,PASS,PASS
TXN00042606,PASS,FAIL,PASS,PASS,PASS
TXN00017707,PASS,PASS,FAIL,PASS,PASS
TXN00023873,PASS,PASS,FAIL,PASS,PASS
TXN00032364,PASS,PASS,FAIL,PASS,PASS
TXN00042655,PASS,PASS,FAIL,PASS,PASS
TXN00026334,PASS,FAIL,FAIL,PASS,PASS
TXN00015590,PASS,FAIL,PASS,PASS,PASS
TXN00020109,FAIL,PASS,PASS,PASS,PASS
TXN00003454,PASS,PASS,FAIL,PASS,PASS
TXN00023916,PASS,PASS,FAIL,PASS,PASS
TXN00002892,PASS,FAIL,PASS,PASS,PASS
TXN00006531,PASS,PASS,FAIL,PASS,PASS
TXN00012286,PASS,PASS,FAIL,PASS,PASS
TXN00015556,PASS,FAIL,PASS,PASS,PASS
TXN00011441,FAIL,PASS,PASS,PASS,PASS
TXN00011032,PASS,PASS,FAIL,PASS,PASS
TXN00025711,PASS,FAIL,PASS,PASS,PASS
TXN00022156,PASS,PASS,FAIL,PASS,PASS
TXN00003205,PASS,PASS,FAIL,PASS,PASS
TXN00023302,PASS,PASS,FAIL,PASS,PASS
TXN00030409,FAIL,PASS,PASS,PASS,PASS
TXN00015536,PASS,PASS,FAIL,PASS,PASS
TXN00040495,PASS,PASS,FAIL,PASS,PASS
TXN00043406,PASS,PASS,FAIL,PASS,PASS
TXN00020869,PASS,FAIL,PASS,PASS,PASS
TXN00005453,PASS,PASS,FAIL,PASS,PASS
TXN00014813,PASS,FAIL,PASS,PASS,PASS
TXN00035862,PASS,FAIL,PASS,PASS,PASS
TXN00020288,PASS,PASS,FAIL,PASS,PASS
TXN00016654,PASS,FAIL,PASS,PASS,PASS
TXN00029726,PASS,FAIL,PASS,PASS,PASS
TXN00036768,PASS,PASS,FAIL,PASS,PASS
TXN00049445,PASS,FAIL,PASS,PASS,PASS
TXN00028443,PASS,FAIL,PASS,PASS,PASS
TXN00009507,PASS,FAIL,PASS,PASS,PASS
TXN00019654,FAIL,PASS,PASS,PASS,PASS
TXN00021602,PASS,FAIL,PASS,PASS,PASS
TXN00018071,PASS,FAIL,PASS,PASS,PASS
TXN00047427,PASS,PASS,FAIL,PASS,PASS
TXN00025003,PASS,PASS,FAIL,PASS,PASS
TXN00022456,PASS,PASS,FAIL,PASS,PASS
TXN00036668,PASS,PASS,FAIL,PASS,PASS
TXN00021038,PASS,PASS,FAIL,PASS,PASS
TXN00001035,PASS,FAIL,PASS,PASS,PASS
TXN00009534,PASS,FAIL,PASS,PASS,PASS
TXN00000549,PASS,FAIL,PASS,PASS,PASS
TXN00014188,PASS,PASS,FAIL,PASS,PASS
TXN00038343,PASS,FAIL,PASS,PASS,PASS
TXN00018857,PASS,FAIL,PASS,PASS,PASS
TXN00047149,PASS,FAIL,PASS,PASS,PASS
TXN00033425,PASS,PASS,FAIL,PASS,PASS
TXN00048159,PASS,FAIL,PASS,PASS,PASS
TXN00043707,PASS,PASS,FAIL,PASS,PASS
TXN00016313,PASS,FAIL,PASS,PASS,PASS
TXN00021903,PASS,FAIL,PASS,PASS,PASS
TXN00040350,PASS,FAIL,PASS,PASS,PASS
TXN00019477,PASS,PASS,FAIL,PASS,PASS
TXN00045459,PASS,FAIL,PASS,PASS,PASS
TXN00022218,PASS,PASS,FAIL,PASS,PASS
TXN00016944,PASS,PASS,FAIL,PASS,PASS
TXN00013875,PASS,PASS,FAIL,PASS,PASS
TXN00044039,PASS,FAIL,PASS,PASS,PASS
TXN00046276,PASS,FAIL,PASS,PASS,PASS
TXN00049496,PASS,PASS,FAIL,PASS,PASS
TXN00034909,PASS,FAIL,PASS,PASS,PASS
TXN00008821,PASS,FAIL,PASS,PASS,PASS
TXN00009408,FAIL,PASS,PASS,PASS,PASS
TXN00016479,PASS,FAIL,PASS,PASS,PASS
TXN00005799,PASS,FAIL,PASS,PASS,PASS
TXN00010135,PASS,FAIL,PASS,PASS,PASS
TXN00023446,PASS,PASS,FAIL,PASS,PASS
TXN00022349,PASS,PASS,FAIL,PASS,PASS
TXN00022409,PASS,FAIL,PASS,PASS,PASS
TXN00029239,PASS,FAIL,FAIL,PASS,PASS
TXN00027481,PASS,PASS,FAIL,PASS,PASS
TXN00035169,PASS,FAIL,PASS,PASS,PASS
TXN00030819,PASS,PASS,FAIL,PASS,PASS
TXN00031895,PASS,FAIL,PASS,PASS,PASS
TXN00046508,PASS,PASS,FAIL,PASS,PASS
TXN00019561,PASS,FAIL,PASS,PASS,PASS
TXN00005911,PASS,FAIL,PASS,PASS,PASS
TXN00037735,PASS,PASS,FAIL,PASS,PASS
TXN00035267,PASS,FAIL,PASS,PASS,PASS
TXN00003932,PASS,FAIL,PASS,PASS,PASS
TXN00015562,PASS,PASS,FAIL,PASS,PASS
TXN00000593,PASS,FAIL,PASS,PASS,PASS
TXN00014832,PASS,PASS,FAIL,PASS,PASS
TXN00018270,PASS,FAIL,PASS,PASS,PASS
TXN00003984,PASS,PASS,FAIL,PASS,PASS
TXN00043373,PASS,FAIL,PASS,PASS,PASS
TXN00016628,PASS,FAIL,PASS,PASS,PASS
TXN00027503,PASS,PASS,FAIL,PASS,PASS
TXN00005863,PASS,FAIL,PASS,PASS,PASS
TXN00039347,PASS,PASS,FAIL,PASS,PASS
TXN00033822,PASS,PASS,FAIL,PASS,PASS
TXN00012017,PASS,PASS,FAIL,PASS,PASS
TXN00034093,PASS,FAIL,PASS,PASS,PASS
TXN00008896,PASS,FAIL,PASS,PASS,PASS
TXN00026607,PASS,FAIL,PASS,PASS,PASS
TXN00029644,PASS,FAIL,PASS,PASS,PASS
TXN00002819,FAIL,PASS,PASS,PASS,PASS
TXN00046191,PASS,PASS,FAIL,PASS,PASS
TXN00003110,PASS,PASS,FAIL,PASS,PASS
TXN00049478,PASS,PASS,FAIL,PASS,PASS
TXN00004582,PASS,FAIL,PASS,PASS,PASS
TXN00010441,PASS,FAIL,PASS,PASS,PASS
TXN00025476,PASS,PASS,FAIL,PASS,PASS
TXN00026609,PASS,PASS,FAIL,PASS,PASS
TXN00046836,PASS,FAIL,PASS,PASS,PASS
TXN00022231,PASS,FAIL,PASS,PASS,PASS
TXN00011348,PASS,FAIL,PASS,PASS,PASS
TXN00012361,PASS,FAIL,PASS,PASS,PASS
TXN00007725,PASS,FAIL,PASS,PASS,PASS
TXN00044670,PASS,PASS,FAIL,PASS,PASS
TXN00022389,PASS,FAIL,PASS,PASS,PASS
TXN00004324,PASS,PASS,FAIL,PASS,PASS
TXN00025533,PASS,PASS,FAIL,PASS,PASS
TXN00013168,PASS,PASS,FAIL,PASS,PASS
TXN00007315,PASS,FAIL,PASS,PASS,PASS
TXN00046467,PASS,PASS,FAIL,PASS,PASS
TXN00020904,PASS,PASS,FAIL,PASS,PASS
TXN00003852,PASS,FAIL,PASS,PASS,PASS
TXN00020272,PASS,PASS,FAIL,PASS,PASS
TXN00037496,PASS,PASS,FAIL,PASS,PASS
TXN00039228,PASS,PASS,FAIL,PASS,PASS
TXN00016461,PASS,PASS,FAIL,PASS,PASS
TXN00021471,PASS,FAIL,PASS,PASS,PASS
TXN00041693,PASS,PASS,FAIL,PASS,PASS
TXN00033610,PASS,PASS,FAIL,PASS,PASS
TXN00042419,FAIL,PASS,PASS,PASS,PASS
TXN00038724,PASS,FAIL,PASS,PASS,PASS
TXN00010543,PASS,FAIL,PASS,PASS,PASS
TXN00003261,PASS,FAIL,PASS,PASS,PASS
TXN00016715,PASS,FAIL,PASS,PASS,PASS
TXN00018782,PASS,PASS,FAIL,PASS,PASS
TXN00049434,PASS,PASS,FAIL,PASS,PASS
TXN00011060,PASS,PASS,FAIL,PASS,PASS
TXN00011864,PASS,PASS,FAIL,PASS,PASS
TXN00009791,PASS,PASS,FAIL,PASS,PASS
TXN00012196,PASS,PASS,FAIL,PASS,PASS
TXN00014624,PASS,PASS,FAIL,PASS,PASS
TXN00038910,PASS,PASS,FAIL,PASS,PASS
TXN00018365,PASS,FAIL,PASS,PASS,PASS
TXN00033394,PASS,FAIL,PASS,PASS,PASS
TXN00019536,PASS,FAIL,PASS,PASS,PASS
TXN00026650,PASS,FAIL,PASS,PASS,PASS
TXN00042449,PASS,FAIL,PASS,PASS,PASS
TXN00023911,PASS,PASS,FAIL,PASS,PASS
TXN00037483,PASS,PASS,FAIL,PASS,PASS
TXN00028229,PASS,PASS,FAIL,PASS,PASS
TXN00012892,PASS,PASS,FAIL,PASS,PASS
TXN00034744,PASS,PASS,FAIL,PASS,PASS
TXN00042167,PASS,PASS,FAIL,PASS,PASS
TXN00039853,PASS,PASS,FAIL,PASS,PASS
TXN00029120,PASS,FAIL,PASS,PASS,PASS
TXN00038389,PASS,FAIL,PASS,PASS,PASS
TXN00017871,PASS,FAIL,PASS,PASS,PASS
TXN00001315,PASS,PASS,FAIL,PASS,PASS
TXN00044490,PASS,PASS,FAIL,PASS,PASS
TXN00048951,PASS,PASS,FAIL,PASS,PASS
TXN00035091,PASS,PASS,FAIL,PASS,PASS
TXN00008738,PASS,PASS,FAIL,PASS,PASS
TXN00031493,PASS,FAIL,PASS,PASS,PASS
TXN00034701,PASS,FAIL,PASS,PASS,PASS
TXN00035479,PASS,FAIL,PASS,PASS,PASS
TXN00042280,PASS,FAIL,PASS,PASS,PASS
TXN00049663,PASS,PASS,FAIL,PASS,PASS
TXN00018617,PASS,PASS,FAIL,PASS,PASS
TXN00019267,PASS,PASS,FAIL,PASS,PASS
TXN00021999,PASS,FAIL,PASS,PASS,PASS
TXN00045187,PASS,PASS,FAIL,PASS,PASS
TXN00037775,PASS,PASS,FAIL,PASS,PASS
TXN00012278,FAIL,PASS,PASS,PASS,PASS
TXN00025675,PASS,FAIL,PASS,PASS,PASS
TXN00028215,PASS,FAIL,PASS,PASS,PASS
TXN00047532,PASS,PASS,FAIL,PASS,PASS
TXN00026868,PASS,FAIL,PASS,PASS,PASS
TXN00035323,PASS,PASS,FAIL,PASS,PASS
TXN00030992,PASS,FAIL,PASS,PASS,PASS
TXN00003169,PASS,FAIL,PASS,PASS,PASS
TXN00047176,PASS,PASS,FAIL,PASS,PASS
TXN00048990,PASS,PASS,FAIL,PASS,PASS
TXN00015829,PASS,FAIL,PASS,PASS,PASS
TXN00028322,PASS,PASS,FAIL,PASS,PASS
TXN00040202,PASS,PASS,FAIL,PASS,PASS
TXN00017962,PASS,PASS,FAIL,PASS,PASS
TXN00024750,PASS,FAIL,PASS,PASS,PASS
TXN00030787,PASS,FAIL,PASS,PASS,PASS
TXN00044160,PASS,FAIL,PASS,PASS,PASS
TXN00046849,PASS,FAIL,PASS,PASS,PASS
TXN00010232,PASS,PASS,FAIL,PASS,PASS
TXN00037885,PASS,FAIL,PASS,PASS,PASS
TXN00049900,PASS,FAIL,PASS,PASS,PASS
TXN00039898,PASS,FAIL,PASS,PASS,PASS
TXN00009132,PASS,PASS,FAIL,PASS,PASS
TXN00012548,PASS,FAIL,PASS,PASS,PASS
TXN00022503,PASS,PASS,FAIL,PASS,PASS
TXN00048383,PASS,FAIL,PASS,PASS,PASS
TXN00048383,PASS,FAIL,PASS,PASS,PASS
TXN00043008,PASS,PASS,FAIL,PASS,PASS
TXN00007181,PASS,FAIL,PASS,PASS,PASS
TXN00043277,PASS,PASS,FAIL,PASS,PASS
TXN00007821,PASS,FAIL,PASS,PASS,PASS
TXN00041465,PASS,FAIL,PASS,PASS,PASS
TXN00007338,PASS,FAIL,PASS,PASS,PASS
TXN00049338,PASS,FAIL,PASS,PASS,PASS
TXN00002312,PASS,PASS,FAIL,PASS,PASS
TXN00003309,PASS,FAIL,PASS,PASS,PASS
TXN00046711,PASS,FAIL,PASS,PASS,PASS
TXN00047660,FAIL,PASS,PASS,PASS,PASS
TXN00034682,PASS,FAIL,PASS,PASS,PASS
TXN00038218,PASS,FAIL,PASS,PASS,PASS
TXN00031579,PASS,PASS,FAIL,PASS,PASS
TXN00011497,PASS,PASS,FAIL,PASS,PASS
TXN00025050,PASS,PASS,FAIL,PASS,PASS
TXN00017426,PASS,PASS,FAIL,PASS,PASS
TXN00008060,PASS,FAIL,PASS,PASS,PASS
TXN00017861,PASS,PASS,FAIL,PASS,PASS
TXN00036732,PASS,PASS,FAIL,PASS,PASS
TXN00019748,PASS,PASS,FAIL,PASS,PASS
TXN00006130,FAIL,PASS,PASS,PASS,PASS
TXN00018999,PASS,FAIL,PASS,PASS,PASS
TXN00026323,FAIL,FAIL,PASS,PASS,PASS
TXN00047610,PASS,FAIL,PASS,PASS,PASS
TXN00020521,FAIL,PASS,FAIL,PASS,PASS
TXN00044932,PASS,PASS,FAIL,PASS,PASS
TXN00030553,PASS,PASS,FAIL,PASS,PASS
TXN00021468,PASS,FAIL,PASS,PASS,PASS
TXN00037548,PASS,PASS,FAIL,PASS,PASS
TXN00007662,FAIL,PASS,PASS,PASS,PASS
TXN00032976,FAIL,PASS,PASS,PASS,PASS
TXN00037322,PASS,PASS,FAIL,PASS,PASS
TXN00008625,PASS,FAIL,PASS,PASS,PASS
TXN00024402,PASS,PASS,FAIL,PASS,PASS
TXN00003927,PASS,PASS,FAIL,PASS,PASS
TXN00024063,PASS,FAIL,PASS,PASS,PASS
TXN00040233,PASS,FAIL,PASS,PASS,PASS
TXN00038624,PASS,PASS,FAIL,PASS,PASS
TXN00042245,PASS,PASS,FAIL,PASS,PASS
TXN00050277,PASS,FAIL,PASS,PASS,PASS
TXN00019325,PASS,FAIL,PASS,PASS,PASS
TXN00031855,PASS,PASS,FAIL,PASS,PASS
TXN00001025,PASS,FAIL,PASS,PASS,PASS
TXN00045266,PASS,PASS,FAIL,PASS,PASS
TXN00006527,PASS,PASS,FAIL,PASS,PASS
TXN00046078,PASS,PASS,FAIL,PASS,PASS
TXN00030906,PASS,FAIL,PASS,PASS,PASS
TXN00044462,PASS,PASS,FAIL,PASS,PASS
TXN00004497,PASS,FAIL,PASS,PASS,PASS
TXN00022524,PASS,PASS,FAIL,PASS,PASS
TXN00023032,PASS,PASS,FAIL,PASS,PASS
TXN00015324,PASS,FAIL,PASS,PASS,PASS
TXN00046223,PASS,PASS,FAIL,PASS,PASS
TXN00010932,PASS,FAIL,PASS,PASS,PASS
TXN00019613,PASS,FAIL,PASS,PASS,PASS
TXN00012267,PASS,PASS,FAIL,PASS,PASS
TXN00042602,PASS,PASS,FAIL,PASS,PASS
TXN00027940,PASS,FAIL,PASS,PASS,PASS
TXN00027940,PASS,FAIL,PASS,PASS,PASS
TXN00029689,PASS,PASS,FAIL,PASS,PASS
TXN00040317,PASS,PASS,FAIL,PASS,PASS
TXN00027235,PASS,FAIL,PASS,PASS,PASS
TXN00020637,PASS,FAIL,PASS,PASS,PASS
TXN00015466,PASS,PASS,FAIL,PASS,PASS
TXN00009199,PASS,PASS,FAIL,PASS,PASS
TXN00036898,PASS,FAIL,PASS,PASS,PASS
TXN00037529,PASS,FAIL,PASS,PASS,PASS
TXN00036066,PASS,FAIL,PASS,PASS,PASS
TXN00044891,PASS,PASS,FAIL,PASS,PASS
TXN00036887,PASS,PASS,FAIL,PASS,PASS
TXN00014335,PASS,PASS,FAIL,PASS,PASS
TXN00032150,PASS,PASS,FAIL,PASS,PASS
TXN00037848,PASS,FAIL,PASS,PASS,PASS
TXN00017153,PASS,FAIL,PASS,PASS,PASS
TXN00005567,PASS,FAIL,PASS,PASS,PASS
TXN00041524,PASS,FAIL,PASS,PASS,PASS
TXN00004404,PASS,PASS,FAIL,PASS,PASS
TXN00013285,FAIL,PASS,FAIL,PASS,PASS
TXN00027356,PASS,FAIL,PASS,PASS,PASS
TXN00036883,PASS,FAIL,PASS,PASS,PASS
TXN00021166,PASS,PASS,FAIL,PASS,PASS
TXN00036791,PASS,FAIL,PASS,PASS,PASS
TXN00023369,PASS,PASS,FAIL,PASS,PASS
TXN00040509,PASS,PASS,FAIL,PASS,PASS
TXN00044006,PASS,PASS,FAIL,PASS,PASS
TXN00039403,PASS,PASS,FAIL,PASS,PASS
TXN00033831,PASS,FAIL,PASS,PASS,PASS
TXN00035772,PASS,FAIL,PASS,PASS,PASS
TXN00022632,PASS,PASS,FAIL,PASS,PASS
TXN00020905,PASS,PASS,FAIL,PASS,PASS
TXN00046374,PASS,FAIL,PASS,PASS,PASS
TXN00036740,PASS,FAIL,PASS,PASS,PASS
TXN00025617,PASS,FAIL,PASS,PASS,PASS
TXN00042291,PASS,FAIL,PASS,PASS,PASS
TXN00016572,PASS,PASS,FAIL,PASS,PASS
TXN00012372,PASS,PASS,FAIL,PASS,PASS
TXN00021795,PASS,PASS,FAIL,PASS,PASS
